JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,EtT,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,CMIbA,CMInA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,DMI_P,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,DMI_R,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,CMIbB,CMInB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
2020,ZH,,Sune-Egge,Konradstrasse 62,8005 Zürich,K235,,,,,,,A,,,1,,R2,"Amb, Stat",18893,,,6178,,,144,,,0,,0,0,,,,0.01242236,,0.094339623,,0,0.98757764,,,,5.39,2.56,32.77,3.07,,64.18,0,0,,,,,,,,,,,,,,,,,,,,8521717,1138374,2186940,11847031,9142845,139637,2564549,2342960,,-2342960,,18893,,6178,,144,,25,,,,42.90277778,,,68.73224044,,,1444342,1444101,5741660,5725334,302749,0,0,,,0,21639,0,9408411,,1002157,,5365974,45.00001305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2020,ZH,,Universitäts-Kinderspital Zürich - Das Spital der Eleonorenstiftung,Steinwiesstrasse 75,8032 Zürich,K233,,,,,,,"A, P, R","NF, IPS","MSt, Arzt, BGs",3,"MRI, CT, Angio, Dia",R2,"Amb, Stat",103181,,,55973,,,7732,,,93,,5,0,1.44,1.56,,0.030079021,,0.272404731,,0.220621973,0.659571756,,,,331.27,150.73,729.82,348.03,,1893.52,25031.4,0,,,,,,,,,,,,1364.5,383.5,237,429,0,303,71,6.75,211381848,22285884,78575008,312242740,246274786,19104815,46863139,14023833,,-14023833,,101021,,41735,,7487,,152.1174863,,,,5.574328837,,,74.76246071,,,77468146,53737785,144461328,46592814,2124089,10922351,551626,,,1507084,6364494,25461200,270314769,,46388531,,41079736,45.00000195,7289879,45.00000617,,946,,3585,,52,12.96448087,,68.94230769,80.35827187,,279802,279802,3184002,2647022,183707,426486,29652,,,0,0,0,3852094,,207528,,2335933,45.00004923,369138,45.00024381,,1214,,10653,,193,35.60382514,,55.19689119,75.08249559,,1074860,279577,19627867,5039935,389502,411547,33756,,,41555,95582,1064250,16662856,,0,,3622710,45.0000138,258508,45.00015473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2020,ZH,,Universitätsklinik Balgrist,Forchstrasse 340,8008 Zürich,K231,,,,,,,"A, R",IPS,"MSt, Arzt, BGs",2,"MRI, CT",R2,"Amb, Stat",91561,,,39277,,,5734,,,0,,7,0,1.41,1.4,,0.011728182,,0.318848168,,0.314246292,0.782511211,,,,152.63,45.93,297.74,167.67,,954.78,0,0,,,,,,,,,,,,3655.2,181.6,4663.5,501.5,,,,,112477334,16825985,55876547,185179866,165443935,10159677,9576254,1265053,,-1265053,,86234,,27384,,5415,,85,,,,5.057063712,,,87.97814208,,,46950674,36081925,85174769,45558849,3212059,17299214,1278078,,,2015353,942399,4324482,148959485,,30410016,,44170871,45.00000011,17478165,45.00000429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5327,,11893,,319,40,,37.28213166,83.54508197,,8225804,7172966,21287179,12239058,1001903,3518853,347760,,,0,0,901986,30108435,,8637568,,9942125,45.00000754,2809229,45.00003382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2020,ZH,,Universitätsspital Zürich,Rämistrasse 100,8091 Zürich,K111,,,,,,,"A, P","NF, IPS","MSt, Arzt, BGs",4,"MRI, CT, PET, CC, LB, Lito, Angio, Dia",R4,"Amb, Stat",710457,,,254596,,,38694,,,1958,,34,8,1.62,1.64,,0.016273621,,0.232764646,,0.193628075,0.918912036,,,,1468.23,752,2648.76,1120.9,,7574.72,5512.95,0,,,,,,,,,,,,2020.272727,528.0909091,1886,1617.636364,327.1111111,701.4444444,185.1428571,78.28571429,906064378,125032727,468344714,1501242073,1196168125,110141029,194932919,47975801,,-47975801,,697652,,251000,,38650,,965.6885246,,,,6.494178525,,,70.53519389,,,432757052,390599048,858757818,615465403,38743102,137892724,9054262,,,23642720,15926650,82835906,1435822810,,328642309,,530671754,45.00000013,109364427,45.00000078,,12805,,3596,,44,12,,81.72727273,81.85336976,,7732370,7126304,3221835,3122590,250076,82471,6627,,,0,0,0,8317538,,3764653,,3015950,45.00001658,123348,45.00032429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6,26263
2020,ZH,,Uroviva Klinik AG,Zürichstrasse 5,8180 Bülach,K231,,,,,,,A,,,1,,R1,"Amb, Stat",1230,,,4128,,,1401,,,0,,2,0,0.88,0.89,,0.013523132,,0.082972583,,0.287544484,0.991459075,,,,0.8,0,22.05,3.06,,62.06,5948.25,0,,,,,,,,,,,,,,,,,,,,7322838,1980217,8513947,18356572,18373974,1018546,16000,0,,1051948,,1230,,4128,,1401,,13.05191257,,,,2.946466809,,,86.43500105,,,1380016,1008329,13849960,8179688,491274,3552247,226477,,,0,0,0,19351037,,860135,,7986218,45.00001127,2377479,45.00001893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2020,ZH,,Zürcher RehaZentren,Faltigbergstrasse 7,8636 Wald ZH,K221,,,,,,,R,,"MSt, Arzt, BGs",2,,R2,"Amb, Stat",1626,,,81819,,,3545,,,0,,0,0,,,,0.005055881,,0.297138272,,0.222192656,0.970196913,,,,43.18,25.14,191.92,88.14,,532.84,0,0,,,,,,,,,,,,,,,,,,,,50715726,4934050,12823907,71570799,63979410,4872125,2719264,2225463,,-2225463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626,,81819,,3545,258.2923497,,23.08011283,84.74533242,,935837,899021,67020796,49580756,4559284,13174284,1228271,,,242455,906441,201594,67664330,,469393,,42029062,45.00000024,18577463,45.0000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,aarReha Schinznach Zentrum für Rehabilitation,Badstrasse 55,5116 Schinznach Bad,K221,,,,,,,R,,"MSt, Arzt, BGs",3,,R2,"Amb, Stat",33255,,,46857,,,2262,,,0,,0,0,,,,0.001706485,,0.378205128,,0.244880546,0.980802048,,,,22.77,13.02,97.12,57.91,,275.27,0,0,,,,,,,,,,,,,,,,,,,,26153343,3645949,6656169,36466090,35863259,1966371,193129,0,,1556670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33255,,46857,,2262,133.4684932,,20.71485411,95.60514,,4240223,0,34563713,24486652,3173543,9467652,1694401,,,512,283164,0,37235563,,0,,22175935,45.00000113,7588844,45.00000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Asana Spital Leuggern AG,Kommendeweg 12,5316 Leuggern,K122,,,,,,,A,NF,"MSt, Arzt, BGs",1,,R1,"Amb, Stat",17608,,,13674,,,4086,,,751,,2,3,,,,0.170310982,,0.028696925,,0.107628766,0.905004859,,,,23.54,9.03,111.14,32.38,,236.55,50,0,,,,,,,,,,,,,,,,,,,,21239333,1981464,14938109,38158906,32397406,4862119,2296373,0,,1396992,,17608,,13674,,4086,,35,,,,3.346549192,,,87.7964775,0.693793196,0.689301517,5103336,4075622,26483025,20362168,812681,3173128,131026,,,106399,156481,0,36546356,,2264659,,20655020,45,4462249,45.00123144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Asana Spital Menziken AG,Spitalstrasse 1,5737 Menziken,K122,,,,,,,A,NF,"MSt, Arzt, BGs",1,CT,R1,"Amb, Stat",19264,,,11009,,,3120,,,0,,3,0,,,,0.004748338,,0.063931298,,0.11269389,0.933206711,,,,23.49,10.7,80.57,40.33,,209.5,7,7,,,,,,,,,,,,,,857,1002,,,,,18238203,2396994,11085546,31720743,27001715,4068269,1674973,0,,1024214,,19264,,11009,,3120,,35,,,,3.528525641,,,86.26223092,0.690210256,0.676855769,7296115,6173943,19076247,15251036,849789,2264874,125615,,,153552,232039,0,31027856,,3423854,,16833813,45.00000089,2186772,44.99998171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Bad Schinznach AG - Privat-Klinik Im Park,Badstrasse 50,5116 Schinznach Bad,K221,,,,,,,R,,BGs,1,,R1,"Amb, Stat",10155,,,18687,,,863,,,0,,0,0,,,,0.005482456,,0.570011025,,0.788377193,0.968201754,,,,5.3,0,31.42,31.6,,231.32,0,1330,,,,,,,,,,,,,,,,,,,,17266104,7430028,8314971,33041329,18471046,15235372,0,0,,665090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10155,,18687,,863,64,,21.65353418,80.57791096,,1631227,1631227,15656151,3043679,359335,12138214,1476745,,,0,0,0,18337406,,1050776,,2755165,44.99999093,8763717,45.17887787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,entero Klinik Drogenentzug / Übergang / Krisenintervention,Zürcherstrasse 52,5432 Neuenhof,K212,,,,,,,P,,BGs,3,,R2,"Amb, Stat",910,,,17049,,,179,,,0,,0,0,,,,0.005025126,,0.51010101,,0,0.979899497,,,,3,0,9.54,23.24,,50.48,0,0,,,,,,,,,,,,,,,,,,,,5968859,632791,1926018,8546534,8493772,50687,2662,0,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910,,17049,,179,48,,95.24581006,93.27625571,,247501,247501,8018888,8018888,487909,0,0,,,0,0,0,7891049,,256371,,7602335,50.80982356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Gesundheitszentrum Fricktal,Riburgerstrasse 12,4310 Rheinfelden,K121,,,,,,,A,NF,"MSt, Arzt, BGs",6,"MRI, CT",R1,"Amb, Stat",117161,,,37972,,,8792,,,446,,6,2,,,,0.095103791,,0.157586336,,0.227211191,0.842621841,,,,112.92,36.88,287.95,103.75,,686.34,0,0,,,,,,,,,,,,3411,310,2605,2147,,,,,76680863,9029080,35009252,120719195,110935659,10903003,750981,0,,1870448,,117161,,37972,,8792,,132,,,,4.318926297,,,76.37816521,0.831258128,0.828830182,36819730,29955495,73465570,48343663,3642268,12725189,984761,,,167727,503182,0,112056226,,22932313,,47660994,44.99999937,19553414,44.99999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Hirslanden Klinik Aarau,Schänisweg 1,5000 Aarau,K112,,,,,,,A,"NF, IPS","Arzt, BGs",1,"MRI, CT, LB, Angio, Dia",R1,"Amb, Stat",57446,,,46802,,,11105,,,758,,7,2,,,,0.004930524,,0.164324324,,0.3650381,0.964679516,,,,17.31,8.42,379.35,95.59,,639.46,76458.08,32331.18,,,,,,,,,,,,3476,294,1907.5,1113,219.6666667,771,210.1666667,10,63657480,27210856,61770885,154302561,147893269,11066522,264500,0,,4921731,,57446,,46802,,11105,,155,,,,4.214497974,,,79.55634114,1.266067087,1.259104097,27918012,25263892,131351114,78834801,4389005,49054921,2873364,,,0,275349,0,175774210,,20293209,,84235736,44.99999976,47811734,44.99999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Kantonsspital Aarau AG,Tellstrasse 15,5000 Aarau,K112,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,"MRI, CT, PET, CC, LB, Lito, Angio, Dia",R1,"Amb, Stat",680597,,,145953,,,29361,,,2010,,19,5,,,,0.0063033,,0.127645862,,0.171132909,0.930461455,,,,697.09,320.54,1475.48,520.32,,3775.4,0,0,,,,,,,,,,,,3110.25,1021.25,3045,2752.5,256,314.5,290.8421053,15.52631579,439484483,43982075,250723020,734189578,635574031,69307542,45098119,0,,15790115,,680597,,145953,,29361,,497.1013699,,,,4.970981915,,,78.80920625,1.102610299,1.116854876,282711587,267211601,364514421,265885580,18518926,76333288,4968144,,,5057389,7511545,4623757,744867729,,188053544,,247557809,44.99999998,91907544,45.00000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Kantonsspital Baden AG,Im Ergel,5404 Baden,K112,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",4,"MRI, CT, PET, CC, LB, Lito, Angio, Dia",R1,"Amb, Stat",281887,,,117428,,,21542,,,1671,,10,5,,,,0.006507791,,0.05544792,,0.212694775,0.959486709,,,,346.92,153.53,936.47,393.7,,2342.09,18348.44,1424.89,,,,,,,,,,,,3008.2,553.2,4290.4,3143.4,359,769,395.5952381,18.57142857,272370678,32684292,131271956,436326926,392529236,39547226,19885996,0,,15499483,,281887,,117428,,21542,,365,,,,5.451118745,,,84.45712141,1.000436589,1.02826395,153578376,142948122,247646460,174426388,11554339,46709266,3094111,,,430807,3161647,898784,432775527,,140000601,,159859115,45.00000016,42808328,45.00000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Klinik Barmelweid AG,Barmelweid,5017 Barmelweid,K221,,,,,,,"A, P, R",,"MSt, Arzt, BGs",3,,R1,"Amb, Stat",23315,,,88409,,,3776,,,0,,0,0,,,,0.00621118,,0.4285,,0.168198758,0.992298137,,,,47.81,19.57,170.68,84.77,,330.33,1425.03,14684.74,,,,,,,,,,,,,,,,,,,,35213445,7425408,32023547,74662400,72421788,3721979,1112211,0,,2593578,,10860,,1929,,574,,6,,,,3.360627178,,,86.07305936,0.556599303,0.544372822,2666247,2639896,3204571,2486003,203117,509475,39736,,,19498,2646,193404,4530179,,1152335,,2457670,44.99261496,439055,44.99436289,,11805,,33089,,605,95,,54.69256198,97.88031723,,3239893,3137134,22171667,20212028,2265565,1285660,178981,,,175161,23815,64468,27358871,,1990071,,21646503,45.36987337,1228162,44.89472887,,650,,53391,,2597,168,,20.5587216,88.60730594,,88394,80039,41142762,30480813,3050433,7676572,800546,,,263218,35723,64468,41111508,,38551,,28863440,45.46810775,7297650,45.02167136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Klinik Im Hasel AG,Hasel 837,5728 Gontenschwil,K212,,,,,,,P,,"Arzt, BGs",2,,R1,"Amb, Stat",12070,,,23857,,,290,,,0,,0,0,,,,0.002881844,,0.549132948,,0,1,,,,7.96,3.03,21.81,32.92,,102.49,0,0,,,,,,,,,,,,,,,,,,,,11358505,1629219,2371465,15359189,14941541,119614,982746,0,,684712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12070,,23857,,290,72,,82.26551724,91.80745814,,3822368,3822368,11642873,11642873,1406047,0,0,,,0,62703,56430,16209717,,3195088,,11809366,45.05092822,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Privatklinik SALINA Salina Medizin AG,Roberstenstrasse 31,4310 Rheinfelden,K221,,,,,,,R,,"Arzt, BGs",6,,R1,"Amb, Stat",118973,,,10834,,,586,,,0,,0,0,,,,0.031198686,,0.872881356,,0.614121511,0.980295567,,,,10.25,0.49,25.63,49.96,,101.02,0,0,,,,,,,,,,,,,,,,,,,,10025264,1853741,5572614,17588255,17997899,164465,441200,0,,1015309,,,,,,,,,,,,,,,,0.714,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118973,,10830,,586,32,,18.48122867,97.90239726,,9311544,8737014,7879415,2547817,174829,4973347,413021,,,0,2809,0,18510944,,7677272,,2377514,44.70001018,3779132,44.89999291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Psychiatrische Dienste Aargau AG,Zürcherstrasse 241,5210 Windisch,K211,,,,,,,P,NF,"MSt, Arzt, BGs",13,,R1,"Amb, Stat",131313,,,136987,,,4493,,,0,,0,0,,,,0.008663366,,0.06158968,,0.064975248,0.988861386,,,,127.62,51.67,433.16,227.04,,1126.85,0,0,,,,,,,,,,,,,,,,,,,,123133729,9986177,31413736,164998387,151429314,7087909,13724687,0,,7243523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131313,,136987,,4493,462,,30.48898286,79.99762794,,43425028,43425028,103542474,94348308,6689789,8948239,593096,,,1350568,1300000,0,166075325,,32539508,,105461282,44.99832365,11271756,44.99999823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Reha Rheinfelden,Salinenstrasse 98,4310 Rheinfelden,K221,,,,,,,R,,"MSt, Arzt, BGs",1,,R2,"Amb, Stat",76027,,,66979,,,2339,,,0,,0,0,,,,0.016459253,,0.636326531,,0.270975512,0.956643918,,,,24.37,10.28,178.61,146.54,,528.01,0,0,,,,,,,,,,,,,,,,,,,,46769738,5214909,12553828,66872482,60364668,6149493,1120561,0,,762240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76027,,66979,,2339,191,,28.63574177,96.85003227,,8004899,8004899,54772310,38118042,3354996,15649158,1668211,,,42488,162103,26324,64270531,,6425342,,35173773,45.08101533,17869800,45.15198267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Rehaklinik Bellikon,Mutschellenstrasse 2,5454 Bellikon,K221,,,,,,,R,,"MSt, Arzt, BGs",1,"MRI, CT",R4,"Amb, Stat",21743,,,76494,,,1669,,,0,,0,0,,,,0.027837259,,0.713656388,,0.178265525,0.493040685,,,,43.98,19.75,178.05,143.97,,592.78,0,0,,,,,,,,,,,,152,363,17,338,,,,,69676407,6039431,19494246,95210084,88846706,8331776,1195556,0,,3163954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21743,,76494,,1669,225,,45.83223487,99.75281583,,17197788,1598361,75713219,38566949,2239537,15043938,1014948,,,33004,267036,0,99146564,,917470,,30871505,46.42329229,13124708,72.14395932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Schützen Rheinfelden AG Klinik & Ambulatorium,Bahnhofstrasse 19,4310 Rheinfelden,K212,,,,,,,P,,"Arzt, BGs",3,,R1,"Amb, Stat",29940,,,34942,,,742,,,0,,0,0,,,,0.01558753,,0.65773447,,0.26618705,0.994004796,,,,23.02,2,57.04,54.49,,273.08,0,0,,,,,,,,,,,,,,,,,,,,26083933,5166379,10246187,41537383,37522206,4374050,179002,0,,537874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29940,,34942,,742,104,,47.0916442,93.7223393,,7961635,7850546,22914420,16528126,1330808,6227257,516477,,,0,194656,0,34841600,,7712778,,18233138,44.99999945,8354667,44.9999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,SMN - Klinik Villa im Park,Bernstrasse 84,4852 Rothrist,K235,,,,,,,A,,BGs,1,,R1,"Amb, Stat",307,,,5370,,,1589,,,424,,2,2,,,,0.000626174,,0.483709273,,0.134001252,0.937382592,,,,0,0,44.03,12.72,,75.34,7010.34,0,,,,,,,,,,,,,,,,,,,,5704724,3919434,8198264,17824607,13057402,1331549,0,0,,-3435654,,307,,5370,,1589,,32.10958904,,,,3.379483952,,,32.28668942,0.798082442,0.794497797,1536936,1263657,14203687,10036675,1515373,2944689,397661,,,0,0,0,14706608,,597590,,8163550,45.04259789,3211494,44.99999066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Spital Zofingen AG,Mühlethalstrasse 27,4800 Zofingen,K122,,,,,,,A,NF,"MSt, Arzt, BGs",1,"MRI, CT",R1,"Amb, Stat",106602,,,23118,,,4381,,,0,,4,0,,,,0.00473613,,0.123725357,,0.140730717,0.918132612,,,,72.08,24.65,264.98,81.91,,563.13,0,0,,,,,,,,,,,,2008,98,2294,1394,,,,,52842769,5898655,31852930,90594354,80079346,7200424,3665136,0,,350552,,106602,,23118,,4381,,79,,,,5.276877425,,,80.27744061,0.966782242,0.959303584,29176988,20293250,43166731,31860613,1787265,8587469,433227,,,14678,719245,0,78815604,,19914550,,32003082,45.00000031,9808497,45.00000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,Stiftung Spital Muri,Spitalstrasse 144,5630 Muri AG,K121,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,"MRI, CT, Dia",R2,"Amb, Stat",108890,,,31873,,,7398,,,646,,6,3,,,,0.004819277,,0.094161959,,0.161178046,0.93373494,,,,95.04,43.19,271.76,99.01,,643,6218,0,,,,,,,,,,,,3458.5,164.5,3912,2134,,,312.1428571,2,71183357,8677957,28076534,107976477,103111659,4935098,4602013,0,,4672293,,108890,,31873,,7398,,103,,,,4.308326575,,,81.07993084,0.927846986,0.922557042,35390609,31004933,67280980,51308597,4684701,12912406,1123221,,,219235,598997,0,108898948,,26688433,,51519738,44.99999981,17532500,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,ZURZACH Care Klinik für Schlafmedizin,Badstrasse 33,5330 Bad Zurzach,K212,,,,,,,P,,,1,,R1,"Amb, Stat",6342,,,649,,,37,,,0,,0,0,,,,0,,0.837837838,,0.216216216,1,,,,2.88,0,9.26,5.57,,25.54,0,0,,,,,,,,,,,,,,,,,,,,3220483,324036,924823,4469342,3537986,723554,207802,207802,,-207802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6342,,649,,37,2,,17.54054054,88.90410959,,3592752,0,594895,450239,29081,113566,7337,,,0,0,57593,4259790,,0,,404244,45.00004948,101985,44.99975487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2021,AG,,ZURZACH Care Rehaklinik Bad Zurzach,Quellenstrasse 34,5330 Bad Zurzach,K221,,,,,,,R,,"MSt, Arzt, BGs",3,,R1,"Amb, Stat",29518,,,68139,,,2668,,,0,,0,0,,,,0.012336976,,0.620271235,,0.285865351,0.970038773,,,,32.28,11.98,143.77,90.62,,349.75,0,0,,,,,,,,,,,,,,,,,,,,33164263,6523156,12555951,52243370,58124958,3031016,2422187,0,,11334791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29518,,68139,,2668,208,,25.53935532,89.2162803,,3678259,2741623,50669536,35343116,3949431,13272960,1498659,,,200000,17006,558833,57384204,,2543015,,31562435,45.13954326,19251616,44.99999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
